name,price,category,product_url,image_url,attributes,tags,embedding_input
Kapüşonlu Fermuarlı Siyah Sweatshirt,1599.99,Sweatshirts,https://www.mavi.com/kapusonlu-fermuarli-siyah-sweatshirt/p/1610221-900,/arranged_images/0051-1610221-900.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""print"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,medium,mid,neutral,none,print,relaxed,sweater,trendy,walking,winter,women,xs_xl}",Kapüşonlu Fermuarlı Siyah Sweatshirt Sweatshirts casual trendy cool medium relaxed sweater everyday walking casual autumn winter
Bisiklet Yaka Siyah Basic Sweatshirt,1099.99,Sweatshirts,https://www.mavi.com/bisiklet-yaka-siyah-basic-sweatshirt/p/1610198-900,/arranged_images/0052-1610198-900.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,graphic,medium,mid,none,relaxed,streetwear,sweater,walking,winter,women,xs_xl}",Bisiklet Yaka Siyah Basic Sweatshirt Sweatshirts casual streetwear cool medium relaxed sweater everyday walking casual autumn winter
Mavi Logo Baskılı Kapüşonlu Lacivert Sweatshirt,999.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-kapusonlu-lacivert-sweatshirt/p/1600361-82625,/arranged_images/0053-1600361-82625.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,medium,mid,minimalist,neutral,none,relaxed,solid,sweater,walking,winter,women,xs_xl}",Mavi Logo Baskılı Kapüşonlu Lacivert Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Mavi Logo Baskılı Kapüşonlu Gri Sweatshirt,999.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-kapusonlu-gri-sweatshirt/p/1600361-34322,/arranged_images/0054-1600361-34322.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""sport""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""bright"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,bright,casual,clothing,cool,everyday,medium,mid,none,relaxed,solid,sport,streetwear,sweater,walking,winter,women,xs_xl}",Mavi Logo Baskılı Kapüşonlu Gri Sweatshirt Sweatshirts casual streetwear cool medium relaxed sweater everyday sport walking casual autumn winter
Fermuarlı Kapüşonlu Kırmızı Basic Sweatshirt,1199.99,Sweatshirts,https://www.mavi.com/fermuarli-kapusonlu-kirmizi-basic-sweatshirt/p/1611775-82054,/arranged_images/0055-1611775-82054.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""hoodie"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""sport""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""oversized"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,hoodie,medium,mid,oversized,solid,sport,streetwear,walking,winter,women,xs_xl,zip}",Fermuarlı Kapüşonlu Kırmızı Basic Sweatshirt Sweatshirts casual streetwear cool medium oversized hoodie everyday sport walking casual autumn winter
Mavi Logo Baskılı Kapüşonlu Mavi Sweatshirt,999.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-kapusonlu-mavi-sweatshirt/p/1600361-70717,/arranged_images/0056-1600361-70717.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""graphic"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,graphic,medium,mid,relaxed,streetwear,sweater,walking,winter,women,xs_xl,zip}",Mavi Logo Baskılı Kapüşonlu Mavi Sweatshirt Sweatshirts casual streetwear cool medium relaxed sweater everyday walking casual autumn winter
Bisiklet Yaka Bordo Basic Sweatshirt,1099.99,Sweatshirts,https://www.mavi.com/bisiklet-yaka-bordo-basic-sweatshirt/p/1610198-70415,/arranged_images/0057-1610198-70415.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,minimalist,none,relaxed,solid,sweater,walking,winter,women,xs_xl}",Bisiklet Yaka Bordo Basic Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Dik Yaka Antrasit İnce Ceket,2299.99,Sweatshirts,https://www.mavi.com/dik-yaka-antrasit-ince-ceket/p/1211507-900,/arranged_images/0058-1211507-900.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,minimalist,none,relaxed,solid,sweater,walking,winter,women,xs_xl}",Dik Yaka Antrasit İnce Ceket Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Bordo Modal Karışımlı Sweatshirt,1999.99,Sweatshirts,https://www.mavi.com/bordo-modal-karisimli-sweatshirt/p/1S10059-70434,/arranged_images/0059-1S10059-70434.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""oversized"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,graphic,medium,mid,neutral,none,oversized,streetwear,sweater,walking,winter,women,xs_xl}",Bordo Modal Karışımlı Sweatshirt Sweatshirts casual streetwear cool medium oversized sweater everyday walking casual autumn winter
M Kalp İşlemeli Bisiklet Yaka Pembe Sweatshirt,1499.99,Sweatshirts,https://www.mavi.com/m-kalp-islemeli-bisiklet-yaka-pembe-sweatshirt/p/0S10577-70989,/arranged_images/0060-0S10577-70989.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,graphic,medium,mid,minimalist,neutral,none,relaxed,sweater,walking,winter,women,xs_xl}",M Kalp İşlemeli Bisiklet Yaka Pembe Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
M Kalp İşlemeli Polo Yaka Siyah Sweatshirt,1499.99,Sweatshirts,https://www.mavi.com/m-kalp-islemeli-polo-yaka-siyah-sweatshirt/p/0S10578-900,/arranged_images/0061-0S10578-900.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,medium,mid,minimalist,neutral,relaxed,solid,sweater,walking,winter,women,xs_xl,zip}",M Kalp İşlemeli Polo Yaka Siyah Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Soft Premium Sarı Modal Karışımlı Sweatshirt,1799.99,Sweatshirts,https://www.mavi.com/soft-premium-sari-modal-karisimli-sweatshirt/p/168837-91390,/arranged_images/0062-168837-91390.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,medium,mid,minimalist,neutral,none,relaxed,solid,sweater,walking,winter,women,xs_xl}",Soft Premium Sarı Modal Karışımlı Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Soft Premium Mavi Modal Karışımlı Sweatshirt,1799.99,Sweatshirts,https://www.mavi.com/soft-premium-mavi-modal-karisimli-sweatshirt/p/168837-70809,/arranged_images/0063-168837-70809.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""oversized"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""pastel"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,medium,mid,minimalist,none,oversized,pastel,solid,sweater,walking,winter,women,xs_xl}",Soft Premium Mavi Modal Karışımlı Sweatshirt Sweatshirts casual minimalist cool medium oversized sweater everyday walking casual autumn winter
Soft Premium Yeşil Modal Karışımlı Sweatshirt,1799.99,Sweatshirts,https://www.mavi.com/soft-premium-yesil-modal-karisimli-sweatshirt/p/168837-71481,/arranged_images/0064-168837-71481.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday"", ""sport""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""oversized"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,oversized,solid,sport,streetwear,sweater,walking,winter,women,xs_xl,zip}",Soft Premium Yeşil Modal Karışımlı Sweatshirt Sweatshirts casual streetwear cool medium oversized sweater everyday sport walking casual autumn winter
Fermuarlı Kapüşonlu Lacivert Basic Sweatshirt,1199.99,Sweatshirts,https://www.mavi.com/fermuarli-kapusonlu-lacivert-basic-sweatshirt/p/1611775-82625,/arranged_images/0065-1611775-82625.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""hoodie"", ""gender"": ""women"", ""temp_range"": ""warm"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""spring"", ""summer""], ""material_feel"": ""lightweight"", ""layering"": ""base"", ""color_family"": ""pastel"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""high""}","{adult,base,casual,clothing,everyday,high,hoodie,lightweight,minimalist,none,pastel,relaxed,solid,spring,summer,walking,warm,women,xs_xl}",Fermuarlı Kapüşonlu Lacivert Basic Sweatshirt Sweatshirts casual minimalist warm lightweight relaxed hoodie everyday walking casual spring summer
Bisiklet Yaka Haki Sweatshirt,1599.99,Sweatshirts,https://www.mavi.com/bisiklet-yaka-haki-sweatshirt/p/1S10475-80769,/arranged_images/0066-1S10475-80769.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,medium,mid,minimalist,neutral,none,relaxed,solid,sweater,walking,winter,women,xs_xl}",Bisiklet Yaka Haki Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Mvjns Nakışlı Yarı Fermuarlı Ekru Sweatshirt,1299.99,Sweatshirts,https://www.mavi.com/mvjns-nakisli-yari-fermuarli-ekru-sweatshirt/p/1S10533-89145,/arranged_images/0067-1S10533-89145.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,graphic,medium,mid,neutral,none,relaxed,sweater,trendy,walking,winter,women,xs_xl}",Mvjns Nakışlı Yarı Fermuarlı Ekru Sweatshirt Sweatshirts casual trendy cool medium relaxed sweater everyday walking casual autumn winter
Bisiklet Yaka Lacivert Sweatshirt,1799.99,Sweatshirts,https://www.mavi.com/bisiklet-yaka-lacivert-sweatshirt/p/1S10508-70487,/arranged_images/0068-1S10508-70487.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""earth"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,earth,everyday,graphic,medium,mid,none,relaxed,sweater,trendy,walking,winter,women,xs_xl}",Bisiklet Yaka Lacivert Sweatshirt Sweatshirts casual trendy cool medium relaxed sweater everyday walking casual autumn winter
Yarı Fermuarlı Ekru Modal Karışımlı Sweatshirt,1999.99,Sweatshirts,https://www.mavi.com/yari-fermuarli-ekru-modal-karisimli-sweatshirt/p/1S10488-70005,/arranged_images/0069-1S10488-70005.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,graphic,medium,mid,neutral,none,relaxed,sweater,trendy,walking,winter,women,xs_xl}",Yarı Fermuarlı Ekru Modal Karışımlı Sweatshirt Sweatshirts casual trendy cool medium relaxed sweater everyday walking casual autumn winter
Puantiyeli Ekru Sweatshirt,1599.99,Sweatshirts,https://www.mavi.com/puantiyeli-ekru-sweatshirt/p/1S10534-91576,/arranged_images/0070-1S10534-91576.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,minimalist,relaxed,solid,sweater,walking,winter,women,xs_xl,zip}",Puantiyeli Ekru Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Mavi Logo Baskılı Siyah Kadın Sweatshirt,799.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-siyah-kadin-sweatshirt/p/1S10346-900,/arranged_images/0071-1S10346-900.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,minimalist,relaxed,solid,sweater,walking,winter,women,xs_xl,zip}",Mavi Logo Baskılı Siyah Kadın Sweatshirt Sweatshirts casual minimalist cool medium relaxed sweater everyday walking casual autumn winter
Bisiklet Yaka Ekru Sweatshirt,999.99,Sweatshirts,https://www.mavi.com/bisiklet-yaka-ekru-sweatshirt/p/1S10387-70049,/arranged_images/0072-1S10387-70049.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,none,relaxed,solid,streetwear,sweater,walking,winter,women,xs_xl}",Bisiklet Yaka Ekru Sweatshirt Sweatshirts casual streetwear cool medium relaxed sweater everyday walking casual autumn winter
Kapüşonlu Sarı Sweatshirt,999.99,Sweatshirts,https://www.mavi.com/kapusonlu-sari-sweatshirt/p/1S10386-71187,/arranged_images/0073-1S10386-71187.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,relaxed,solid,streetwear,sweater,walking,winter,women,xs_xl,zip}",Kapüşonlu Sarı Sweatshirt Sweatshirts casual streetwear cool medium relaxed sweater everyday walking casual autumn winter
Mavi Logo Baskılı Kapüşonlu Fermuarlı Bordo Sweatshirt,1299.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-kapusonlu-fermuarli-bordo-sweatshirt/p/1S10178-85493,/arranged_images/0074-1S10178-85493.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""hoodie"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""minimalist"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""solid"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,hoodie,medium,mid,minimalist,neutral,none,relaxed,solid,walking,winter,women,xs_xl}",Mavi Logo Baskılı Kapüşonlu Fermuarlı Bordo Sweatshirt Sweatshirts casual minimalist cool medium relaxed hoodie everyday walking casual autumn winter
Mavi Logo Baskılı Yarı Fermuarlı Lacivert Sweatshirt,1299.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-yari-fermuarli-lacivert-sweatshirt/p/1S10373-70488,/arranged_images/0075-1S10373-70488.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""bright"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,bright,casual,clothing,cool,everyday,graphic,medium,mid,none,relaxed,sweater,trendy,walking,winter,women,xs_xl}",Mavi Logo Baskılı Yarı Fermuarlı Lacivert Sweatshirt Sweatshirts casual trendy cool medium relaxed sweater everyday walking casual autumn winter
Mavi Logo Baskılı Antrasit Sweatshirt,1099.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-antrasit-sweatshirt/p/1S10490-80932,/arranged_images/0076-1S10490-80932.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""trendy"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""neutral"", ""pattern"": ""graphic"", ""closure"": ""none"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,everyday,graphic,medium,mid,neutral,none,relaxed,sweater,trendy,walking,winter,women,xs_xl}",Mavi Logo Baskılı Antrasit Sweatshirt Sweatshirts casual trendy cool medium relaxed sweater everyday walking casual autumn winter
Mavi Logo Baskılı Siyah Sweatshirt,1099.99,Sweatshirts,https://www.mavi.com/mavi-logo-baskili-siyah-sweatshirt/p/1S10490-900,/arranged_images/0077-1S10490-900.jpg,"{""product_type"": ""clothing"", ""item_subtype"": ""sweater"", ""gender"": ""women"", ""temp_range"": ""cool"", ""wind_resistance"": false, ""waterproof"": false, ""formality"": ""casual"", ""occasion"": [""everyday""], ""activity"": [""walking"", ""casual""], ""style"": ""streetwear"", ""fit"": ""relaxed"", ""season"": [""autumn"", ""winter""], ""material_feel"": ""medium"", ""layering"": ""mid"", ""color_family"": ""dark"", ""pattern"": ""solid"", ""closure"": ""zip"", ""size_range"": ""xs_xl"", ""age_group"": ""adult"", ""breathability"": ""medium""}","{adult,autumn,casual,clothing,cool,dark,everyday,medium,mid,relaxed,solid,streetwear,sweater,walking,winter,women,xs_xl,zip}",Mavi Logo Baskılı Siyah Sweatshirt Sweatshirts casual streetwear cool medium relaxed sweater everyday walking casual autumn winter
